category,name,product_id,product_url,image_url,full_price,discount_price,filename
womens-sale,Diamond Clasp Belt CANDY PINK/ANTIQUE SILVER,DIAMONDCLASPBELTIFV112742,/en/sale/women-sale/diamond-clasp-belt/candy-pink-satin-clasp-belt-with-pave-crystals-DIAMONDCLASPBELTIFV112742.html?cgid=sale-women,None,"Regular Price
 $575",None,womens-sale.html
womens-sale,Amita Flowers 45 BLACK,AMITAFLOWERS45BGW010003,/en/sale/women-sale/amita-flowers-45/black-nappa-leather-sling-back-pumps-with-flowers-AMITAFLOWERS45BGW010003.html?cgid=sale-women,None,"Regular Price
 $995",None,womens-sale.html
womens-sale,Zula 100 MAGENTA,ZULA100OJCM112091,/en/sale/women-sale/zula-100/magenta-jc-emblem-mesh-sandals-ZULA100OJCM112091.html?cgid=sale-women,None,"Regular Price
 $925",None,womens-sale.html
womens-sale,Isbel 100 MILK/CLEAR,ISBEL100ONPW081228,/en/sale/women-sale/isbel-100/milk-nappa-leather-and-plexi-sandals-ISBEL100ONPW081228.html?cgid=sale-women,None,"Regular Price
 $975",None,womens-sale.html
womens-sale,Bing Pump 65 DARK GREEN,BINGPUMP65SAT031838,/en/sale/women-sale/bing-pump-65/dark-green-satin-pumps-with-crystals-BINGPUMP65SAT031838.html?cgid=sale-women,None,"Regular Price
 $1,095",None,womens-sale.html
womens-sale,Saeda Sandal Platform 125 BLACK/CRYSTAL,SAEDASANDALPF125EWA000757,/en/sale/women-sale/saeda-sandal-platform-125/black-suede-platform-sandals-with-crystal-embellishment-SAEDASANDALPF125EWA000757.html?cgid=sale-women,None,"Regular Price
 $1,295",None,womens-sale.html
womens-sale,Heloise 120 DARK GREEN,HELOISE120VEL031838,/en/sale/women-sale/heloise-120/dark-green-velvet-platform-sandals-HELOISE120VEL031838.html?cgid=sale-women,None,"Regular Price
 $975",None,womens-sale.html
womens-sale,Bonny Clutch ICE BLUE,BONNYCLUTCHSAT040209,/en/sale/women-sale/bonny-clutch/ice-blue-satin-clutch-bag--BONNYCLUTCHSAT040209.html?cgid=sale-women,None,"Regular Price
 $850",None,womens-sale.html
womens-sale,Avenue Quad BLACK/LATTE/DARK SILVER,AVENUEQUADCQO1C0017,/en/sale/women-sale/avenue-quad/black-and-latte-avenue-nappa-leather-shoulder-bag-with-jc-emblem-AVENUEQUADCQO1C0017.html?cgid=sale-women,None,"Regular Price
 $1,995",None,womens-sale.html
womens-sale,Chike Shearling BLACK/BARLEY,CHIKESHEARLINGAYS013879,/en/sale/women-sale/chike-shearling/black-vachetta-ankle-boots-with-shearling-trim-CHIKESHEARLINGAYS013879.html?cgid=sale-women,None,"Regular Price
 $1,395",None,womens-sale.html
womens-sale,Agnes NEON CITRON,AGNESOPAF072504,/en/sale/women-sale/agnes/neon-citron-patent-pointed-toe-pumps-AGNESOPAF072504.html?cgid=sale-women,None,"Regular Price
 $775",None,womens-sale.html
womens-sale,Avenue 85 BOYSENBERRY,AVENUE85VEL110002,/en/sale/women-sale/avenue-85/boysenberry-velvet-mules-AVENUE85VEL110002.html?cgid=sale-women,None,"Regular Price
 $750",None,womens-sale.html
womens-sale,Azie 85 LATTE/BLACK,AZIE85PHN0C1088,/en/sale/women-sale/azie-85/latte-and-black-patchwork-nappa-leather-sandals-AZIE85PHN0C1088.html?cgid=sale-women,None,"Regular Price
 $995",None,womens-sale.html
womens-sale,Avenue Mini Shoulder LATTE/LIGHT GOLD,VARENNEMINISHLDRDAH081095,/en/sale/women-sale/avenue-mini-shoulder/latte-leather-mini-shoulder-bag-with-jc-emblem-VARENNEMINISHLDRDAH081095.html?cgid=sale-women,None,"Regular Price
 $1,195",None,womens-sale.html
womens-sale,Love 85 CAPER GREEN,LOVE85BWJ035322,/en/sale/women-sale/love-85/caper-green-suede-pointed-pumps-with-jc-emblem-LOVE85BWJ035322.html?cgid=sale-women,None,"Regular Price
 $775",None,womens-sale.html
womens-sale,Callie Shoulder CASSIS/LIGHT GOLD,CALLIESHOULDERTLK043521,/en/sale/women-sale/callie--shoulder-/cassis-satin-shoulder-bag-with-beaded-fringe-CALLIESHOULDERTLK043521.html?cgid=sale-women,None,"Regular Price
 $2,995",None,womens-sale.html
womens-sale,Elme Flat ICE BLUE,ELMEFLATNAP040209,/en/sale/women-sale/elme-flat/ice-blue-nappa-leather-flats-with-pearl-embellishment-ELMEFLATNAP040209.html?cgid=sale-women,None,"Regular Price
 $775",None,womens-sale.html
womens-sale,Umika BLACK/LIGHT GOLD,UMIKANBA001463,/en/sale/women-sale/umika/black-avenue-nappa-leather-card-holder-with-jc-emblem-UMIKANBA001463.html?cgid=sale-women,None,"Regular Price
 $295",None,womens-sale.html
womens-sale,Diamond Mini Shoulder BISCUIT/GOLD,DIAMONDMINISHLDRMHL121830,/en/sale/women-sale/diamond-mini-shoulder/biscuit-calf-leather-mini-shoulder-bag-DIAMONDMINISHLDRMHL121830.html?cgid=sale-women,None,"Regular Price
 $1,350",None,womens-sale.html
womens-sale,Bon Bon Bracelet SILVER,BONBONBRACELETCZIAA0009,/en/sale/women-sale/bon-bon-bracelet/silver-finish-metal-bracelet-with-pearl-and-jc-charm-BONBONBRACELETCZIAA0009.html?cgid=sale-women,None,"Regular Price
 $395",None,womens-sale.html
womens-sale,Romy 85 LIGHT CANDY PINK,ROMY85HHK112816,/en/sale/women-sale/romy-85/candy-pink-metallic-snake-printed-leather-pumps-ROMY85HHK112816.html?cgid=sale-women,None,"Regular Price
 $825",None,womens-sale.html
womens-sale,Paxy S200 BLACK,PAXYS784012555,/en/sale/women-sale/paxy/black-cotton-baseball-cap-with-recycled-wool-jc-logo-boucle--PAXYS784012555.html?cgid=sale-women,None,"Regular Price
 $495",None,womens-sale.html
womens-sale,Jax Platform 115 SILVER,JAXPF115OMFBAA0009,/en/sale/women-sale/jax-platform-115/silver-mirror-fabric-platform-sandals-JAXPF115OMFBAA0009.html?cgid=sale-women,None,"Regular Price
 $1,125",None,womens-sale.html
womens-sale,Azie 85 SKY/NAVY,AZIE85PHN0C7459,/en/sale/women-sale/azie-85/sky-and-navy-patchwork-nappa-leather-sandals-AZIE85PHN0C7459.html?cgid=sale-women,None,"Regular Price
 $995",None,womens-sale.html
womens-sale,Avenue Mini Shoulder LATTE/LIGHT GOLD,AVENUEMINISHOULDERNHO081095,/en/sale/women-sale/avenue-mini-shoulder/latte-leather-mini-shoulder-bag-with-flowers-AVENUEMINISHOULDERNHO081095.html?cgid=sale-women,None,"Regular Price
 $1,850",None,womens-sale.html
womens-sale,Diamond Light/f V WHITE/SILVER,DIAMONDLIGHTFAWW0C8776,/en/sale/women-sale/diamond-light-f/white-nappa-low-top-trainers-with-studs-DIAMONDLIGHTFAWW0C8776.html?cgid=sale-women,None,"Regular Price
 $875",None,womens-sale.html
womens-sale,Sacora 85 CHAMPAGNE/WHITE,SACORA85UYX0C5355,/en/sale/women-sale/sacora-85/champagne-shimmer-suede-sandals-with-pearl-embellishment-SACORA85UYX0C5355.html?cgid=sale-women,None,"Regular Price
 $850",None,womens-sale.html
womens-sale,JC Ankle Wedge 110 AMBER ORANGE,JCANKLEWEDGE110OCCJ090795,/en/sale/women-sale/jc-ankle-wedge-110/amber-orange-croc-embossed-leather-wedge-sandals-JCANKLEWEDGE110OCCJ090795.html?cgid=sale-women,None,"Regular Price
 $850",None,womens-sale.html
womens-sale,Amos 95 BISCUIT,AMOS95SUE120263,/en/sale/women-sale/amos-95/biscuit-suede-sandals-AMOS95SUE120263.html?cgid=sale-women,None,"Regular Price
 $1,195",None,womens-sale.html
womens-sale,Diamond Tilda Sling Back 45 CANDY PINK,DIAMONDTILDASB45CLF110923,/en/sale/women-sale/diamond-tilda-sling-back-45/candy-pink-calf-leather-sling-back-pumps-with-diamond-chain-DIAMONDTILDASB45CLF110923.html?cgid=sale-women,None,"Regular Price
 $950",None,womens-sale.html
womens-sale,Lyn 45 BLACK,LYN45ONPA010003,/en/sale/women-sale/lyn-45/black-nappa-leather-mules-LYN45ONPA010003.html?cgid=sale-women,None,"Regular Price
 $850",None,womens-sale.html
womens-sale,Diamond Tilda Sling Back 45 DARK GREEN,DIAMONDTILDASB45CLF031838,/en/sale/women-sale/diamond-tilda-sling-back-45/dark-green-calf-leather-sling-back-pumps-with-diamond-chain-DIAMONDTILDASB45CLF031838.html?cgid=sale-women,None,"Regular Price
 $950",None,womens-sale.html
womens-sale,Maryanne 100 BLACK,MARYANNE100CLF010003,/en/sale/women-sale/maryanne-100/black-calf-leather-pointed-toe-pumps-MARYANNE100CLF010003.html?cgid=sale-women,None,"Regular Price
 $895",None,womens-sale.html
womens-sale,Nell Mule 85 TAUPE,NELLMULE85CLF020035,/en/sale/women-sale/nell-mule-85/taupe-calf-leather-mules-NELLMULE85CLF020035.html?cgid=sale-women,None,"Regular Price
 $995",None,womens-sale.html
womens-sale,Bon Bon Bucket TAUPE/LIGHT GOLD,BONBONBUCKETHUT102085,/en/sale/women-sale/bon-bon-bucket/taupe-soft-shiny-smooth-calf-leather-bucket-bag-BONBONBUCKETHUT102085.html?cgid=sale-women,None,"Regular Price
 $1,750",None,womens-sale.html
womens-sale,Heloise 120 CASSIS,HELOISE120VEL051600,/en/sale/women-sale/heloise-120/cassis-velvet-platform-sandals-HELOISE120VEL051600.html?cgid=sale-women,None,"Regular Price
 $975",None,womens-sale.html
womens-sale,Holly 120 BORDEAUX,HOLLY120OVEL060002,/en/sale/women-sale/holly-120/bordeaux-velvet-sandals-HOLLY120OVEL060002.html?cgid=sale-women,None,"Regular Price
 $975",None,womens-sale.html
womens-sale,Palma Maxi/f X WHITE/BLACK,PALMAMAXIFPHQ0C8242,/en/sale/women-sale/palma-maxi-f/white-and-black-avenue-patchwork-canvas-platform-trainers-PALMAMAXIFPHQ0C8242.html?cgid=sale-women,None,"Regular Price
 $595",None,womens-sale.html
womens-sale,Bee 85 BALLET PINK/CRYSTAL,BEE85SIW0C5472,/en/sale/women-sale/bee-85/ballet-pink-suede-pumps-with-crystal-embellishment-BEE85SIW0C5472.html?cgid=sale-women,None,"Regular Price
 $1,095",None,womens-sale.html
womens-sale,Saeda Sandal Block Heel 85 ICE BLUE/CRYSTAL,SAEDASANDALBH85BGH043579,/en/sale/women-sale/saeda-sandal-block-heel-85/ice-blue-satin-block-heel-sandals-with-swarovski-crystal-chain-SAEDASANDALBH85BGH043579.html?cgid=sale-women,None,"Regular Price
 $1,125",None,womens-sale.html
womens-sale,Azara 100 BLACK/MULTI,AZARA100BGV000689,/en/sale/women-sale/azara-100/black-velvet-pumps-with-sequin-flowers-AZARA100BGV000689.html?cgid=sale-women,None,"Regular Price
 $1,595",None,womens-sale.html
womens-sale,Hanni LATTE/LIGHT GOLD,HANNICZN081095,/en/sale/women-sale/hanni/latte-calf-leather-wallet-with-stars-HANNICZN081095.html?cgid=sale-women,None,"Regular Price
 $525",None,womens-sale.html
womens-sale,Juul S200 BLACK,JUULH6S144890S489012555,/en/sale/women-sale/juul/black-woven-knitted-wool-poncho-JUULH6S144890S489012555.html?cgid=sale-women,None,"Regular Price
 $1,050",None,womens-sale.html
womens-sale,Cheri Wallet/S BLACK,CHERIWALLETSOSQM010003,/en/sale/women-sale/cheri-wallet-s/black-smooth-leather-wallet-with-crystal-buckle-CHERIWALLETSOSQM010003.html?cgid=sale-women,None,"Regular Price
 $595",None,womens-sale.html
womens-sale,Avenue M Tote BLACK/WHITE/NEUTRAL/LIGHT GOLD,AVENUEMTOTECZP1C0019,/en/sale/women-sale/avenue-m-tote/black-and-white-avenue-print-canvas-tote-bag-with-embroidered-logo-AVENUEMTOTECZP1C0019.html?cgid=sale-women,None,"Regular Price
 $1,695",None,womens-sale.html
womens-sale,Torri BLACK/CRYSTAL,TORRIOCWK000757,/en/sale/women-sale/torri/black-knit-trainers-with-crystal-embellishment-TORRIOCWK000757.html?cgid=sale-women,None,"Regular Price
 $895",None,womens-sale.html
womens-sale,Azia 95 HONEY GOLD,AZIA95SCXOO0012,/en/sale/women-sale/azia-95/honey-gold-suede-sandals-with-crystals-AZIA95SCXOO0012.html?cgid=sale-women,None,"Regular Price
 $2,495",None,womens-sale.html
womens-sale,Bing 100 CITRINE,BING100FSK070035,/en/sale/women-sale/bing-100/citrine-flocked-velvet-striped-mesh-mules-with-crystals-BING100FSK070035.html?cgid=sale-women,None,"Regular Price
 $1,195",None,womens-sale.html
womens-sale,Nari Flowers Flat BLACK,NARIFLOWERSFLATBGW010003,/en/sale/women-sale/nari-flowers-flat/black-nappa-leather-ankle-boots-with-flowers-NARIFLOWERSFLATBGW010003.html?cgid=sale-women,None,"Regular Price
 $1,725",None,womens-sale.html
womens-sale,Blake Knee Boot 85 LATTE/BLACK,BLAKEKB85PHO0C1088,/en/sale/women-sale/blake-knee-boot-85/black-and-latte-avenue-nappa-leather-knee-high-wedge-boots-BLAKEKB85PHO0C1088.html?cgid=sale-women,None,"Regular Price
 $2,475",None,womens-sale.html
womens-sale,Love 85 CITRINE/GOLD,LOVE85FSK0C3534,/en/sale/women-sale/love-85/citrine-and-gold-flocked-velvet-striped-mesh-pumps-LOVE85FSK0C3534.html?cgid=sale-women,None,"Regular Price
 $1,025",None,womens-sale.html
womens-sale,Umika GOLD/LIGHT GOLD,UMIKARBA008937,/en/sale/women-sale/umika/gold-avenue-metallic-nappa-leather-card-holder-with-jc-emblem-UMIKARBA008937.html?cgid=sale-women,None,"Regular Price
 $295",None,womens-sale.html
womens-sale,Vinca 95 GOLD/GOLD,VINCA95BDJ000769,/en/sale/women-sale/vinca-95/gold-liquid-metal-sandals-with-metal-fringe-VINCA95BDJ000769.html?cgid=sale-women,None,"Regular Price
 $1,595",None,womens-sale.html
womens-sale,Azia 95 ICE BLUE,AZIA95SAT040209,/en/sale/women-sale/azia-95/ice-blue-satin-sandals-AZIA95SAT040209.html?cgid=sale-women,None,"Regular Price
 $895",None,womens-sale.html
womens-sale,Callie CITRINE,CALLIEVEL070035,/en/sale/women-sale/callie-/citirine-velvet-clutch-bag-CALLIEVEL070035.html?cgid=sale-women,None,"Regular Price
 $1,150",None,womens-sale.html
womens-sale,Diamond Tilda Sling Back 45 DENIM,DIAMONDTILDASB45AHK040037,/en/sale/women-sale/diamond-tilda-sling-back-45/denim-jc-monogram-sling-back-pumps-with-chain-embellishment-DIAMONDTILDASB45AHK040037.html?cgid=sale-women,None,"Regular Price
 $950",None,womens-sale.html
womens-sale,Diamond Crossbody CANDY PINK/GOLD,DIAMONDCROSSBODYMHL112673,/en/sale/women-sale/diamond-crossbody/candy-pink-smooth-calf-leather-top-handle-bag-DIAMONDCROSSBODYMHL112673.html?cgid=sale-women,None,"Regular Price
 $2,295",None,womens-sale.html
womens-sale,Bon Bon Necklace SILVER,BONBONNECKLACECZIAA0009,/en/sale/women-sale/bon-bon-necklace/silver-finish-metal-necklace-with-pearl-and-jc-charm-BONBONNECKLACECZIAA0009.html?cgid=sale-women,None,"Regular Price
 $525",None,womens-sale.html
womens-sale,Biker II BLACK/GOLD,BIKERIIAVT000034,/en/sale/women-sale/biker-ii/black-smooth-leather-biker-boots-with-studs-BIKERIIAVT000034.html?cgid=sale-women,None,"Regular Price
 $1,395",None,womens-sale.html
womens-sale,Micro Bon Bon SMOKY BLUE/LIGHT GOLD,MICROBONBONRIH043452,/en/sale/women-sale/micro-bon-bon-MICROBONBONRIH043452.html?cgid=sale-women,None,"Regular Price
 $825",None,womens-sale.html
womens-sale,Elyn Flat LATTE/BLACK/BLACK,ELYNFLATLWJ081339,/en/sale/women-sale/elyn-flat/latte-linen-flat-sandals-ELYNFLATLWJ081339.html?cgid=sale-women,None,"Regular Price
 $925",None,womens-sale.html
womens-sale,Bon Bon DARK GREEN,BONBONCHQ031838,/en/sale/women-sale/bon-bon/dark-green-satin-bucket-bag-with-velvet-bow-BONBONCHQ031838.html?cgid=sale-women,None,"Regular Price
 $1,395",None,womens-sale.html
womens-sale,Ginnie 65 CITRON/CITRON,GINNIE65OPWP0C9847,/en/sale/women-sale/ginnie-65/citron-patent-leather-and-plexi-slingback-pumps-GINNIE65OPWP0C9847.html?cgid=sale-women,None,"Regular Price
 $850",None,womens-sale.html
womens-sale,Jc Flat Sandal CANDYFLOSS,JCFLATSANDALOCCJ112204,/en/sale/women-sale/jc-flat-sandal/candyfloss-croc-embossed-leather-flat-sandals-JCFLATSANDALOCCJ112204.html?cgid=sale-women,None,"Regular Price
 $625",None,womens-sale.html
womens-sale,Avenue Quad NAVY/SKY/LIGHT GOLD,AVENUEQUADCQO043601,/en/sale/women-sale/avenue-quad/navy-and-sky-avenue-nappa-leather-shoulder-bag-with-jc-emblem-AVENUEQUADCQO043601.html?cgid=sale-women,None,"Regular Price
 $1,995",None,womens-sale.html
womens-sale,Bee 85 BLACK/CRYSTAL,BEE85SIW000757,/en/sale/women-sale/bee-85/black-suede-pumps-with-crystal-embellishment-BEE85SIW000757.html?cgid=sale-women,None,"Regular Price
 $1,095",None,womens-sale.html
womens-sale,Avenue Pouch BLACK/LIGHT GOLD,VARENNEPOUCHNBA001463,/en/sale/women-sale/avenue-pouch/black-avenue-nappa-leather-pouch-bag-with-light-gold-jc-emblem-VARENNEPOUCHNBA001463.html?cgid=sale-women,None,$795,None,womens-sale.html
womens-sale,Teri MAUVE MIX,TERIONUY050092,/en/sale/women-sale/teri/mauve-nappa--suede-and-glitter-low-top-trainers-TERIONUY050092.html?cgid=sale-women,None,"Regular Price
 $725",None,womens-sale.html
womens-sale,Bon Bon Bucket SMOKY BLUE/LIGHT GOLD,BONBONBUCKETHUT043452,/en/sale/women-sale/bon-bon-bucket/smoky-blue-soft-shiny-smooth-calf-leather-bucket-bag-BONBONBUCKETHUT043452.html?cgid=sale-women,None,"Regular Price
 $1,750",None,womens-sale.html
womens-sale,Lullaby BUTTERFLY BLUE,LULLABYOPGL043259,/en/sale/women-sale/lullaby/butterfly-blue-perforated-leather-mini-bag-LULLABYOPGL043259.html?cgid=sale-women,None,"Regular Price
 $950",None,womens-sale.html
womens-sale,Reta S100 LATTE,RETAS774081054,/en/sale/women-sale/reta/latte-jc-monogram-printed-silk-foulard-RETAS774081054.html?cgid=sale-women,None,"Regular Price
 $495",None,womens-sale.html
womens-sale,Avenue Soft Tote/l BLACK/DARK SILVER,AVENUESOFTTOTELBGO0C3705,/en/sale/women-sale/avenue-soft-tote-l/black-avenue-overstitched-biker-leather-soft-tote-bag-AVENUESOFTTOTELBGO0C3705.html?cgid=sale-women,None,"Regular Price
 $2,395",None,womens-sale.html
womens-sale,Callie Shoulder BARLEY/LIGHT BROWN/LIGHT GOLD,CALLIESHOULDERDFK027325,/en/sale/women-sale/callie-shoulder/barley-shearling-shoulder-bag-with-jimmy-choo-embroidery-CALLIESHOULDERDFK027325.html?cgid=sale-women,None,"Regular Price
 $1,525",None,womens-sale.html
womens-sale,Gal Flat FUCHSIA/GOLD,GALFLATTMQ0C3529,/en/sale/women-sale/gal-flat/fuchsia-jimmy-choo-embroidered-raffia-sandals-GALFLATTMQ0C3529.html?cgid=sale-women,None,"Regular Price
 $625",None,womens-sale.html
womens-sale,Lise-z SILVER/SILVER,LISEZRBA001367,/en/sale/women-sale/lise-z/silver-avenue-metallic-nappa-leather-card-holder-with-jc-emblem-LISEZRBA001367.html?cgid=sale-women,None,"Regular Price
 $425",None,womens-sale.html
womens-sale,Lise-z GOLD/LIGHT GOLD,LISEZRBA008937,/en/sale/women-sale/lise-z/gold-quilted-metallic-nappa-leather-card-holder-with-jc-emblem-LISEZRBA008937.html?cgid=sale-women,None,"Regular Price
 $425",None,womens-sale.html
womens-sale,Avenue Slim Shoulder BLACK/LIGHT GOLD,AVENUESLIMSHOULDERBEF001463,/en/sale/women-sale/avenue-slim-shoulder-/black-avenue-sequin-shoulder-bag-AVENUESLIMSHOULDERBEF001463.html?cgid=sale-women,None,"Regular Price
 $995",None,womens-sale.html
womens-sale,Lise-z DARK GREEN/BISCUIT/LIGHT GOLD,LISEZHQB035509,/en/sale/women-sale/lise-z/dark-green-and-biscuit-bi-colour-leather-wallet-LISEZHQB035509.html?cgid=sale-women,None,"Regular Price
 $375",None,womens-sale.html
womens-sale,Callie Mini CANDY PINK,CALLIEMINIMEA110923,/en/sale/women-sale/callie-mini/candy-pink-metallic-nappa-leather-mini-clutch-bag-CALLIEMINIMEA110923.html?cgid=sale-women,None,"Regular Price
 $995",None,womens-sale.html
womens-sale,Evin 65 LATTE/BLACK/BLACK,EVIN65LWJ081339,/en/sale/women-sale/evin-65/latte-linen-loafers-with-jc-hardware-EVIN65LWJ081339.html?cgid=sale-women,None,"Regular Price
 $925",None,womens-sale.html
womens-sale,Bing 100 BLACK,BING100FSK010003,/en/sale/women-sale/bing-100/black-flocked-velvet-striped-mesh-mules-with-crystals-BING100FSK010003.html?cgid=sale-women,None,"Regular Price
 $1,195",None,womens-sale.html
womens-sale,Avenue Mini Shoulder FUCHSIA/LIGHT GOLD,AVENUEMINISHOULDERCAU112564,/en/sale/women-sale/avenue-mini-shoulder/fuchsia-satin-mini-shoulder-bag-with-flowers-AVENUEMINISHOULDERCAU112564.html?cgid=sale-women,None,"Regular Price
 $2,895",None,womens-sale.html
womens-sale,Holly 120 GOLD,HOLLY120OCGFOO0022,/en/sale/women-sale/holly-120/gold-coarse-glitter-fabric-sandals-HOLLY120OCGFOO0022.html?cgid=sale-women,None,"Regular Price
 $995",None,womens-sale.html
womens-sale,Rosa/flowers Flat BLACK,ROSAFLOWERSFLATBGW010003,/en/sale/women-sale/rosa-flowers-flat/black-nappa-leather-flats-with-flowers-ROSAFLOWERSFLATBGW010003.html?cgid=sale-women,None,"Regular Price
 $925",None,womens-sale.html
womens-sale,Callie Shoulder BLACK/SILVER,CALLIESHOULDERTLK000071,/en/sale/women-sale/callie--shoulder-/black-satin-shoulder-bag-with-crystal-fringe-CALLIESHOULDERTLK000071.html?cgid=sale-women,None,"Regular Price
 $2,995",None,womens-sale.html
womens-sale,Bonny Clutch FUCHSIA,BONNYCLUTCHSAT110038,/en/sale/women-sale/bonny-clutch/fuchsia-satin-clutch-bag-BONNYCLUTCHSAT110038.html?cgid=sale-women,None,"Regular Price
 $850",None,womens-sale.html
womens-sale,Avenue Quad BOYSENBERRY/LIGHT GOLD,AVENUEQUADAJN051663,/en/sale/women-sale/avenue-quad-/boysenberry-avenue-velvet-shoulder-bag-with-crystal-bar-AVENUEQUADAJN051663.html?cgid=sale-women,None,"Regular Price
 $1,950",None,womens-sale.html
womens-sale,Avenue Quad DENIM/LIGHT GOLD,VARENNESHOULDERAJA043453,/en/sale/women-sale/avenue-quad/denim-quilted-jc-monogram-shoulder-bag-VARENNESHOULDERAJA043453.html?cgid=sale-women,None,"Regular Price
 $1,895",None,womens-sale.html
womens-sale,Holly 120 SAND,HOLLY120OCCL120014,/en/sale/women-sale/holly-120/sand-croc-embossed-leather-platform-sandals-HOLLY120OCCL120014.html?cgid=sale-women,None,"Regular Price
 $975",None,womens-sale.html
womens-sale,Nine2Five East-West CUOIO,NINE2FIVEEWGRC020005,/en/sale/women-sale/nine2five-east-west/cuoio-grained-calf-leather-tote-handbag-with-jc-emblem-NINE2FIVEEWGRC020005.html?cgid=sale-women,None,"Regular Price
 $995",None,womens-sale.html
womens-sale,Bonny BLACK,BONNYSAT010003,/en/sale/women-sale/bonny/black-satin-bag-with-twisted-handle--BONNYSAT010003.html?cgid=sale-women,None,"Regular Price
 $895",None,womens-sale.html
womens-sale,Jc Card Slot B BLACK,JCCARDSLOTOGLR013738,/en/sale/women-sale/jc-card-slot/black-light-grainy-leather-card-slot-with-jc-hardware-JCCARDSLOTOGLR013738.html?cgid=sale-women,None,"Regular Price
 $215",None,womens-sale.html
womens-sale,Diamond Box Clutch FUCHSIA/PAPRIKA,DIAMONDBOXCLUTCHSAT061804,/en/sale/women-sale/diamond-box-clutch/fuchsia-and-paprika-satin-box-clutch-bag-DIAMONDBOXCLUTCHSAT061804.html?cgid=sale-women,None,"Regular Price
 $2,595",None,womens-sale.html
womens-sale,Holly 120 SUNKISSED,HOLLY120OQUIOO1362,/en/sale/women-sale/holly-120/sunkissed-liquid-metal-leather-sandals-HOLLY120OQUIOO1362.html?cgid=sale-women,None,"Regular Price
 $1,075",None,womens-sale.html
womens-sale,Marinda TAUPE/SMOKE GREEN/LIGHT GOLD,MARINDAAYO0C9981,/en/sale/women-sale/marinda/taupe-leather-wallet-MARINDAAYO0C9981.html?cgid=sale-women,None,"Regular Price
 $425",None,womens-sale.html
womens-sale,Elme Flat PURPLE,ELMEFLATSAT050005,/en/sale/women-sale/elme-flat/purple-satin-flats-with-pearl-embellishment-ELMEFLATSAT050005.html?cgid=sale-women,None,"Regular Price
 $775",None,womens-sale.html
womens-sale,Avenue Camera M DENIM/LIGHT GOLD,VARENNECAMERAMAJA043453,/en/sale/women-sale/avenue-camera-m/denim-quilted-jc-monogram-camera-bag-VARENNECAMERAMAJA043453.html?cgid=sale-women,None,"Regular Price
 $1,095",None,womens-sale.html
womens-sale,Holly 120 AMBER ORANGE,HOLLY120OCCL090795,/en/sale/women-sale/holly-120/amber-orange-croc-embossed-leather-platform-sandals-HOLLY120OCCL090795.html?cgid=sale-women,None,"Regular Price
 $975",None,womens-sale.html
womens-sale,Micro Bon Bon SMOKE GREEN,MICROBONBONMNA035396,/en/sale/women-sale/micro-bon-bon/smoke-green-metallic-nappa-mini-bag-MICROBONBONMNA035396.html?cgid=sale-women,None,"Regular Price
 $850",None,womens-sale.html
womens-sale,Marinda BALLET PINK/CANDY PINK/LIGHT GOLD,MARINDAAYO112681,/en/sale/women-sale/marinda/ballet-pink-leather-wallet-MARINDAAYO112681.html?cgid=sale-women,None,"Regular Price
 $425",None,womens-sale.html
womens-sale,Bing Slipper Flat BLACK/SMOKE,BINGSLIPPERFLATVYS0C2313,/en/sale/women-sale/bing-slipper-flat/black-velvet-loafers-with-crystal-embellishment-BINGSLIPPERFLATVYS0C2313.html?cgid=sale-women,None,"Regular Price
 $975",None,womens-sale.html
womens-sale,Avenue Clutch ICE BLUE/LIGHT GOLD,AVENUECLUTCHNBA043600,/en/sale/women-sale/avenue-clutch/ice-blue-avenue-nappa-leather-clutch-bag-AVENUECLUTCHNBA043600.html?cgid=sale-women,None,"Regular Price
 $1,495",None,womens-sale.html
womens-sale,Amita 45 PURPLE/PURPLE,AMITA45NHG051673,/en/sale/women-sale/amita-45/purple-fishnet-and-mesh-sling-back-pumps-AMITA45NHG051673.html?cgid=sale-women,None,"Regular Price
 $825",None,womens-sale.html
womens-sale,Hanne BLACK/LIGHT GOLD,HANNENBA001463,/en/sale/women-sale/hanne/black-avenue-nappa-leather-wallet-with-light-gold-jc-emblem-HANNENBA001463.html?cgid=sale-women,None,"Regular Price
 $495",None,womens-sale.html
womens-sale,Juno BLACK,JUNOOJCM010003,/en/sale/women-sale/juno/black-jc-logo-mesh-drawstring-bag-JUNOOJCM010003.html?cgid=sale-women,None,"Regular Price
 $1,495",None,womens-sale.html
womens-sale,JC Soft Hobo BLACK,JCSOFTHOBOLOVIL010003,/en/sale/women-sale/jc-soft-hobo/black-vintage-leather-soft-hobo-bag-with-jc-emblem-JCSOFTHOBOLOVIL010003.html?cgid=sale-women,None,"Regular Price
 $1,550",None,womens-sale.html
womens-sale,Teri MAGENTA MIX,TERIONUY050074,/en/sale/women-sale/teri/magenta-nappa--suede-and-glitter-low-top-trainers-TERIONUY050074.html?cgid=sale-women,None,"Regular Price
 $725",None,womens-sale.html
womens-sale,Chéri Top Handle/ S BLACK,CHÉRITOPHANDLESOSGL010003,/en/sale/women-sale/ch%C3%A9ri-top-handle--s/black-soft-grainy-leather-top-handle-bag-with-crystal-buckle-CH%C3%89RITOPHANDLESOSGL010003.html?cgid=sale-women,None,"Regular Price
 $1,375",None,womens-sale.html
